;opi_id;tag;subtag;opinion_unit;review_id;rating
5616;5616;;;Great;2896833903;5
5617;5617;;;Great app !;2888655994;5
5618;5618;;;Updated and concise descriptions of air quality in major cities around the world - very helpful for traveling !;2888655994;5
5619;5619;;;It works great- the best I ’ve found .;2874779264;5
5620;5620;;;Love it .;2874779264;5
5621;5621;;;No issues .;2874779264;5
5622;5622;;;Bout time someone made a fully thought out air app .;2874779264;5
5623;5623;;;Essential info , but app has limitations;2867165875;5
5624;5624;;;My wife has compromised lungs so knowing this info is important .;2867165875;5
5625;5625;;;However , we have been unable to find many localities in their possible choices .;2867165875;5
5626;5626;;;Great app;2865699847;5
5627;5627;;;Thanks;2865699847;5
5628;5628;;;Extremely useful;2864494113;5
5629;5629;;;I live in an area where there are forest fires of various sizes every summer .;2864494113;5
5630;5630;;;This app is extremely useful to see what is happening in my area as well as the areas around me .;2864494113;5
5631;5631;;;Good app;2861700214;5
5632;5632;;;Use this app regularly during wildfire season to check air qualiy .;2861700214;5
5633;5633;;;Helpful;2848779056;5
5634;5634;;;I recently moved to Cincinnati , where the air quality is often poor .   ;2848779056;5
5635;5635;;;( This purple state has laws to mandate emission checks for cars more than 3 years old;2848779056;5
5636;5636;;;but does n’t provide funding for car emission centers , so laws are unenforceable . ) .;2848779056;5
5637;5637;;;This app helps me time and pace my outdoor activities - shifting activity to Times with better air quality has helped my older toy dog , who developed bronchial problems after moving here .;2848779056;5
5638;5638;;;I use the app several times per day and compare it to other air quality forecasts - it seems pretty accurate .;2848779056;5
5639;5639;;;Great 4 Asthma;2842744365;5
5640;5640;;;Super helpful !;2842744365;5
5641;5641;;;Incredible;2837105537;5
5642;5642;;;This app and air quality measurer goes above and beyond all of my expectations .   ;2837105537;5
5643;5643;;;Bravo !;2837105537;5
5644;5644;;;Really helpful;2831005623;5
5645;5645;;;Installed during Oct 2017 fires - helpful in forecasting when to take my particle mask with me .;2831005623;5
5646;5646;;;Voggy Blues ..;2829341791;5
5647;5647;;;I am a dog walker and gardener .;2829341791;5
5648;5648;;;I use this app multiple times a day to see what time of day is best to do my work ! !   ;2829341791;5
5649;5649;;;Thank you so much !   ;2829341791;5
5650;5650;;;And special thanks to Kim Kyser for installing one in our neighbourhood ! !   ;2829341791;5
5651;5651;;;Belinda Herd;2829341791;5
5652;5652;;;Kona vog;2810041612;5
5653;5653;;;Great app !;2810041612;5
5654;5654;;;Love it ! !;2810041612;5
5655;5655;;;Perfect for me !;2807114856;5
5656;5656;;;Having asthma , I need to know the air quality , especially since we live in Maui and are 150 miles from the volcano eruption and deal with the vog .;2807114856;5
5657;5657;;;This software does the job in keeping me aware of the air quality .;2807114856;5
5658;5658;;;Great app !;2803259741;5
5659;5659;;;My wife and I both have allergies , and no matter where in the world we are AirVisual gives us a heads up .;2803259741;5
5660;5660;;;Highly recommended .;2803259741;5
5661;5661;;;Air currents;2799902887;5
5662;5662;;;I make good use of the air current maps .;2799902887;5
5663;5663;;;Useful;2797065885;5
5664;5664;;;I ’m enjoying the information this app gives me for monitoring our air quality .;2797065885;5
5665;5665;;;Very useful app !;2794008160;5
5666;5666;;;I use this on a daily basis to track air quality and make decisions about outdoor activity .;2794008160;5
5667;5667;;;Love the clean design .;2794008160;5
5668;5668;;;Kona air;2778605791;5
5669;5669;;;We live on the Big Island , HI .;2778605791;5
5670;5670;;;Currently we are dealing with very variable air quality problems and I find the app very helpful .   ;2778605791;5
5671;5671;;;It is the first app I   check when I wake up in the morning and the last app I check before I go to sleep at night .;2778605791;5
5672;5672;;;Helpful App ! !;2774516259;5
5673;5673;;;Very useful app especially during fire season in Central Oregon !;2774516259;5
5674;5674;;;As Advertised;2755426803;5
5675;5675;;;Great product !;2755426803;5
5676;5676;;;Excellent;2753746521;5
5677;5677;;;I live on the Big Island .   ;2753746521;5
5678;5678;;;Thank heavens for this site .   ;2753746521;5
5679;5679;;;Everyone I know gets ill going out if the air is red .   ;2753746521;5
5680;5680;;;Orange I stay in too   ;2753746521;5
5681;5681;;;I know I can go out safely with yellow .   ;2753746521;5
5682;5682;;;Thank you for the site .;2753746521;5
5683;5683;;;Has helped improve my health;2751598824;5
5684;5684;;;I fall into the “ sensitive groups ” category , due to allergies and asthma .   ;2751598824;5
5685;5685;;;I love to run outside , and this app helps me schedule my outdoor activity in relation to the air quality .   ;2751598824;5
5686;5686;;;It also helps me understand when it ’s best to stay inside , to avoid poor air quality .   ;2751598824;5
5687;5687;;;Great app-;2751598824;5
5688;5688;;;the visualization feature is wonderful as well .;2751598824;5
5689;5689;;;Perfect;2744258695;5
5690;5690;;;Perfect;2744258695;5
5691;5691;;;Very informative !;2736680737;5
5692;5692;;;I recommend it to everyone .;2736680737;5
5693;5693;;;Good job;2721898006;5
5694;5694;;;Living china and this is essential app;2721898006;5
5695;5695;;;Best app to check the air pollution level and weather channel in one;2721893416;5
5696;5696;;;It 's convenient and reliable .;2721893416;5
5697;5697;;;Highly recommended;2721893416;5
5698;5698;;;Awesome;2720762745;5
5699;5699;;;Really like this app .;2720762745;5
5700;5700;;;Great App;2719884742;5
5701;5701;;;Always wondered why breathing was difficult on certain days .   ;2719884742;5
5702;5702;;;Schedule workouts when air qualiy is low .;2719884742;5
5703;5703;;;Great App and Hope More Countries Participate;2714009468;5
5704;5704;;;When we landed in Seoul and noticed how dirty the air was , our friends suggested it was due to bad air blowing in from China , and that we get this app .;2714009468;5
5705;5705;;;Very pleased with it , especially after we went to Shanghai .;2714009468;5
5706;5706;;;We were able to hone in on exactly how bad and unhealthy the air was , and wha we could expect in other cities we were going to .;2714009468;5
5707;5707;;;As I have trips to the Stans — e.g. Kazakhstan and Uzbekistan— coming up;2714009468;5
5708;5708;;;I looked for them ,;2714009468;5
5709;5709;;;but sadly there was no air quality station in those countries .;2714009468;5
5710;5710;;;Love Hate;2713589347;5
5711;5711;;;Works really great at letting me know when to stay inside away from our awful air quality .;2713589347;5
5712;5712;;;Pele is angry and spewing VOG;2713589347;5
5713;5713;;;Great tool;2701928895;5
5714;5714;;;I use this app all over the world .;2701928895;5
5715;5715;;;Good stuff very reliable .;2701928895;5
5716;5716;;;Good app for bad air;2694671315;5
5717;5717;;;The best app for air quality , has a good prediction function which helps you plan your life .;2694671315;5
5718;5718;;;Outdoor or indoor ?;2694671315;5
5719;5719;;;Excellent app , still sad that humanity needs apps like this .;2694671315;5
5720;5720;;;Should we not take better care for our planet ?;2694671315;5
5721;5721;;;Really useful;2690871931;5
5722;5722;;;What a great app to help you know when to stay away from harmful air;2690871931;5
5723;5723;;;Useful app;2682499182;5
5724;5724;;;It lets me know about the air quality so I can protect myself by staying inside as needed !;2682499182;5
5725;5725;;;A good app;2682140973;5
5726;5726;;;I can put multiple places on the app and see quickly how the air pollution levels are .;2682140973;5
5727;5727;;;I am quite happy with its performance !;2682140973;5
5728;5728;;;Great App;2678636505;5
5729;5729;;;Really informative and easy to use ! !;2678636505;5
5730;5730;;;VERY Important app to have !;2677535769;5
5731;5731;;;This is a much needed and very important app to use , especially here on the island of Hawaii .;2677535769;5
5732;5732;;;The best app for tracking IAQ ! !;2675628667;5
5733;5733;;;Using this app with the IQair monitor gives you a whole new picture of your indoor air quality IAQ !;2675628667;5
5734;5734;;;App;2666949169;5
5735;5735;;;Needs more locations .;2666949169;5
5736;5736;;;Very useful;2663258638;5
5737;5737;;;The best and most up to date;2663258638;5
5738;5738;;;App I ’ve found;2663258638;5
5739;5739;;;Survival;2647100244;5
5740;5740;;;Working and living in South Korea is a joy EXCEPT for the air quality .   ;2647100244;5
5741;5741;;;While I can survive with irritated eyes , my wife is most sensitive to the air quality which is sadly lacking due to Yellow Dust from the Gobi Desert as well as industrial pollution making its way from China .   ;2647100244;5
5742;5742;;;We depend on the app daily to determine the extent of our outdoor exposure as well as turning on our indoor air filters .;2647100244;5
5743;5743;;;Holualoa mama;2646676910;5
5744;5744;;;Great !;2646676910;5
5745;5745;;;A must have when living in China;2643016346;5
5746;5746;;;Accurate and helpful;2643016346;5
5747;5747;;;Excellent App Valuable Information;2641916569;5
5748;5748;;;A wonderful app that provides detailed in the moment information about air quality worldwide .;2641916569;5
5749;5749;;;Giving insight into local , regional and seasonal conditions of air quality .;2641916569;5
5750;5750;;;A valuable app .;2641916569;5
5751;5751;;;Check it everyday .;2638662955;5
5752;5752;;;Living in China , I find AirVisual is a great tool to gauge the air quality .;2638662955;5
5753;5753;;;I use it everyday , especially when I ’m considering going for a run or thinking about opening a window .;2638662955;5
5754;5754;;;Look at it often .;2638608550;5
5755;5755;;;Great to know .;2638608550;5
5756;5756;;;Helpful and easy;2638066134;5
5757;5757;;;Love it !;2638066134;5
5758;5758;;;Great;2629728558;5
5759;5759;;;We use this app every day in Kona .;2629728558;5
5760;5760;;;Great App ! Includes pollution and weather forecast;2623701303;5
5761;5761;;;Sad that even need to download this app .;2623701303;5
5762;5762;;;However , it is a great app for pollution and weather forecast .;2623701303;5
5763;5763;;;You can follow pollution levels all over the world and it will give you the reading according to where you are .;2623701303;5
5764;5764;;;Detailedinfo;2623691818;5
5765;5765;;;Great global coverage !;2623691818;5
5766;5766;;;Great App !;2622819922;5
5767;5767;;;It is so easy to use .;2622819922;5
5768;5768;;;With the active eruption on the Big Island of Hawaii , it helps us know if we need to close up the house or if it is safe to get fresh air .;2622819922;5
5769;5769;;;Helps me keep my family safe !;2622819922;5
5770;5770;;;Fantastic !;2622819922;5
5771;5771;;;Awesome;2620778458;5
5772;5772;;;Use every day;2620778458;5
5773;5773;;;Nice;2614203823;5
5774;5774;;;I use this app for the pollution forecasts & the badge number .;2614203823;5
5775;5775;;;Useful !;2613922753;5
5776;5776;;;Very helpful .;2613922753;5
5777;5777;;;Especially when I plan my daily outdoor activity .;2613922753;5
5778;5778;;;Great app;2613857819;5
