;review_id;rating;title;review_date;user_name;review;response_id;dev_response;response_date;lang
307;3123342960;5;Very helpful!;2018-08-28T05:48:01Z;ilubliner;This has become my main source of air quality information while we’re dealing with lots of smoke in Southern Oregon.  It’s easy to use and is updated regularly.  I do wish that if had information for a greater number of cities, though, such as the cities on Oregon’s southern coast.;;;;en
152;3122879994;5;Super helpful;2018-08-28T02:42:19Z;Suspicox;Downloaded this during the Seattle summer smoke out when smoke from every direction settled over western Washington. It was so helpful to negotiate over the days we were inundated and I have continued to check it even though we’re mostly out of the woods.;;;;en
1638;3121955101;5;Works for me;2018-08-27T19:53:28Z;JAseo;Helps me keep tabs for specific neighborhoods—good for treating my asthma and bronchitis;;;;en
1562;3121595501;5;Love;2018-08-27T17:19:37Z;sarah aitch;Love this! Way more accurate than my weather app. Good work!;;;;en
1317;3120921017;5;Great App;2018-08-27T13:37:43Z;LottaLyuba;Very informative. Lots of features at the ready. Perfect for a concerned individual during wildfire season.;;;;en
1052;3120774448;5;Good data, easy to use;2018-08-27T12:57:40Z;Socal's Shaking;This app lets me know what in the air before I decide to go out to exercise;;;;en
2105;3120542648;5;Informative;2018-08-27T11:57:12Z;"2"" SteamHoleMilk";Very helpful;;;;en
2022;3120539967;5;Great app!;2018-08-27T11:56:32Z;Sroxann;Air quality at my fingertips. Love it!;;;;en
586;3120239996;5;Lifesaver!;2018-08-27T10:37:36Z;B.R.E.W;AirVisual is a lifesaver, literally!  My family suffers from serious breathing issues and it’s nice to be able to plan outings, or the unfortunate lack thereof, because of poor air quality.;;;;en
844;3119071737;5;Valuable information to plan outdoor activities;2018-08-27T04:40:41Z;Shermj;Clean easy-to-use  interface.  Set up preferred cities in my favorites.;;;;en
445;3118252163;5;Awesome!;2018-08-26T23:22:19Z;tehfraga;As a chronically ill person, I really rely on knowing information about the air quality. I’ve loved this app and the morning message that lets me know how the air is. The interface is simple to use. Love!;;;;en
128;3118014729;5;Comprehensive, Accurate, and Well Organized;2018-08-26T21:44:20Z;Count 包;This App has the right information, where you can find it, and in a way that helps you make decisions for your day. There is both a sophistication in the data it provides for each station and easily digestible graphs and tables of that data. Its location search function is straight forward and user friendly.;;;;en
1850;3117876430;5;Simple;2018-08-26T20:39:38Z;jcnick;Nice app especially for determining its safe to hold practice;;;;en
1318;3117744012;5;Great Tool;2018-08-26T19:41:19Z;Coffee lover 324;Love the app. Great data, easy to get to, and a great map feature. Best of all the apps I’ve seen, and I demoed several.;;;;en
1468;3117498412;5;Great!;2018-08-26T18:01:53Z;TJ Industries;Works really well and comes with a watch app. Would be great to add a complication for watch faces.;;;;en
706;3114329098;5;Safety first;2018-08-26T00:51:46Z;HKlifer;Living in Hong Kong you never know what you’re taking yourself and family out into! This app helps make sure you and the kiddos stay safe.;;;;en
605;3113540840;5;Easy to use;2018-08-25T19:17:45Z;Calto19;The app is very easy to use, not many menus that aren’t needed, and is very clear with what information is displayed. Extremely helpful;;;;en
819;3113523465;5;Super helpful;2018-08-25T19:10:21Z;Copofosho;Been terrible with all of the smoke here in the Pacific Northwest, so this app has been super helpful. Easy to use, love the forecasts so you can see what’s coming.;;;;en
2119;3113516341;5;Great App;2018-08-25T19:07:22Z;Great App503;Great app, always up to date.;;;;en
1470;3113364674;5;Amazing!!;2018-08-25T18:07:43Z;Icy89cool;Great for knowing if and how hard you should go for a run outside or go run inside on a treadmill! :p;;;;en
2023;3113228761;5;Great fire season necessity;2018-08-25T17:18:44Z;Mtbengineer;A must have in the West these days.;;;;en
1101;3113224051;5;Helpful;2018-08-25T17:17:01Z;ETmarkers;Very helpful and nice to be able to monitor multiple locations;;;;en
160;3112794087;5;Very helpful and needed!;2018-08-25T14:59:50Z;cyilchx;"It enables me to get critical info I need.  I think that the detailed info could be clearer though.  I can’t tell what those little details mean.  Also, when you select “7 day forecast”. It only gives you 4 days.

I can’t seem to save this review because it keeps saying my nicknames are taken?  Really?  The 3 I’ve chosen are odd and random.  I think this is a glitch.";;;;en
1102;3112426883;5;AirVisual;2018-08-25T13:16:58Z;Bazaza;Awesome app, so glad to have the notification on air quality every morning;;;;en
2383;3111000261;5;Good;2018-08-25T06:19:57Z;Nerdy.jane;I like this app;;;;en
2163;3110908705;5;Great AQI;2018-08-25T05:51:15Z;Avatar413;A great quick review of AQI And is quick and also global;;;;en
284;3110478079;5;It really helps to see the situation visualized;2018-08-25T03:23:39Z;thevmcoach;While the data in the forecast is not always correct, anymore than any other weather forecast is correct, it's really helped me to use this app this week while we continue suffering through our seventh week of hazardous air in Southern Oregon. Thank you.;;;;en
569;3109784059;5;Find out your air quality before making plans;2018-08-24T23:02:11Z;HNLwahine;I have asthma & work outside, so I need to know what I’m going to be working in and what adjustments I need to make;;;;en
1103;3109726444;5;Great app;2018-08-24T22:36:20Z;smittybythebay;Easy to use, gets me the info I need to plan my outdoor workouts in the middle of fire season/bad air days, etc. Love it!;;;;en
428;3109698402;5;Excellent App: Respiratory Disease: Sufferers;2018-08-24T22:23:37Z;mvorac;I check this app. It may help patients who suffer from different respiratory diseases such as Asthma or Chronic Obstructive Pulmonary Disease, for example, Emphysema or Chronic Bronchitis. They should consider its information before going outside and if engaging in physical activity.;;;;en
1496;3109297653;5;Air-quality app;2018-08-24T19:20:19Z;murcury56;Awesome app extremely Helpful especially to somebody with COPD. Thank you;;;;en
677;3109231948;5;Air Visual;2018-08-24T18:52:02Z;Herb 195_;I am very pleased with AirVisual Chelan, Wa was the worst air quality for many days in the state Plus I put in family and friends location to check on them;;;;en
1831;3109215865;5;Great app!;2018-08-24T18:45:19Z;vmetten;Very easy to use and reliable;;;;en
2014;3108916376;5;So good;2018-08-24T16:53:23Z;cdt24;It hurts. Changed my life up in here.;;;;en
237;3108214837;5;If you want to breathe easier, this is your app.;2018-08-24T13:26:37Z;finn katz;Given the fire zone the Northwest has become, I have been struggling to find accurate, up-to-the-moment info about air quality. AirVisual solved my dilemma, while also giving me access to conditions in other places, as well. Now if I could only find a NIOSH mask to fit my face...;;;;en
1639;3107362045;5;Great tool to have;2018-08-24T09:42:02Z;Putt143;Very informative very easy to use.;;;;en
2070;3106300163;5;Exactly what I want from an AQ app;2018-08-24T04:14:36Z;Birdtown2345;Exactly what I want from an AQ app;;;;en
1345;3106290935;5;Very helpful;2018-08-24T04:11:18Z;Hlsgirl;This has been a great resource to access during the wildfires of the NW.;;;;en
166;3105717084;5;Great App;2018-08-24T00:57:45Z;Air Quality Awareness;"Extremely important to know the air quality where you live.  Infants to age 18 are at risk.
Folks with lung disease or problems and those with sinus issues will/can have a bad reaction and get sick.
The word on air pollution needs to be reiterated over and over.
I’ve talked to so many people and see people outside when the air is unhealthy  - even moms with baby strollers - crazy.
They are just not aware.";;;;en
660;3105490918;5;Simple and Relevant;2018-08-23T23:24:37Z;ATCinthemaking;Adjusts to my location immediately and provides simple quickly accessible info that is relevant to what I need to know.;;;;en
2443;3105440080;5;Air view.;2018-08-23T23:03:05Z;iteach97;Love it.;;;;en
2347;3104936888;5;Helpful;2018-08-23T19:16:40Z;brandigirlio;Good info;;;;en
185;3104564607;5;Beautiful to look at, easy to use;2018-08-23T16:54:06Z;Asbestos78;I’ve been checking this app every morning to see if it’s safe to let the kids go outside to play. Sad that this is probably our new normal in August, but at least I can see when it will pass (by day and hour) or use the map to see where we could travel to for some clean weekend air.;;;;en
330;3104418938;5;Super useful!;2018-08-23T16:05:50Z;Kenmore mark;During our heavy smoke in Western Washington, I was using this app every day, multiple times. Really helpful and beautiful too (the air movement map in particular.) I will continue using it to check AQ and it reall helps me see air movements. Well done!;;;;en
1375;3104409757;5;Helpful app;2018-08-23T16:02:44Z;Lex_Seattle;Helpful, especially during fire season;;;;en
1941;3104328596;5;Terrific app;2018-08-23T15:36:33Z;Shalomrav ;Simple to use. Accurate. A gem of an app!;;;;en
360;3104304392;5;100% necessary!;2018-08-23T15:29:34Z;JAM572018;"It has been a Smokey summer and I have a new baby that I want to limit pollution exposure too.
I love being able to see my local area as well as places I’m planning to travel all in once place!";;;;en
317;3104136371;5;Very Useful & Full Function;2018-08-23T14:42:42Z;NWProf;This fire season has been the worst yet for the northwest & sent me looking for better air quality info than our local weather report gave. I was pleased to find AirVisual. Easy to get started with, a logical interface, & lots of location features. Good job!;;;;en
2384;3103997486;5;Great app!;2018-08-23T14:02:56Z;Trengove87;Easy to interpret and visually pleasing.;;;;en
2204;3103692950;5;Convenient and aesthetically pleasing;2018-08-23T12:41:39Z;The BZ Rider;This works hreat;;;;en
1471;3101771766;5;Cool app;2018-08-23T04:32:53Z;ysorkin;A very convenient way to check air quality!;;;;en
570;3101707708;5;Fabulous app for monitoring AQI;2018-08-23T04:05:39Z;Beluga grrl;"This app makes monitoring the AQI (Air Quality Index) for your local
area super easy. A big plus is the continual
Monitoring and the ability to show the rating on the app’s “face.” Highly recommend.";;;;en
820;3101042525;5;Moonlady 360;2018-08-22T23:58:18Z;moonlady360;Like this app. Never have any problems with it ! Get it if you need to keep track of air quality for yourself!;;;;en
2457;3100863374;5;AirVisual is da bomb;2018-08-22T22:43:44Z;S Schaefer;Great app! Good info! Well presented!;;;;en
153;3100848544;5;Easy to use;2018-08-22T22:37:45Z;kdaphoto;Makes tracking air quality easier than the AirNow website. Good interface. Ability to save multiple locations is nice for those of us who travel in areas prone to getting forest fire smoke. Worth it!;;;;en
998;3100505076;5;Up to date;2018-08-22T20:02:03Z;Lrk8138;Appreciate the up to date info!;;;;en
679;3099788680;5;Excellent;2018-08-22T15:46:06Z;DeziRayne;Very accurate and updates every few minutes.;;;;en
385;3099603142;5;AirVisual;2018-08-22T14:48:32Z;goldfinch96;Great app for those of us having to live with wildfire smoke. It seems accurate and automatically updates. It also gives an air quality forecast.  Easy to use.;;;;en
142;3099532797;5;Essential app for those in the West;2018-08-22T14:26:54Z;plushpup68;This app is brilliant. It’s visually very pleasing in a way that makes it easy to gather lots of info for your day and week ahead so you can plan life around the smoke. It’s got a lot of information, too—packing in weather forecast and wind shifts as well. It beats the AirNow DEQ website hands-down (and by a huge margin). Lastly, it’s super easy to navigate. So sorry an app like this had to me made, but grateful that it was!;;;;en
1852;3097914307;5;Excellent tool;2018-08-22T06:16:30Z;GuyTobin;Very informative and a great planning tool for travel and safety.;;;;en
1053;3096938154;5;Very helpful;2018-08-22T00:02:09Z;NewWaveDJ;This is a great app for air quality. You can add multiple cities and there’s a future forecast.;;;;en
1891;3096627863;5;Nice way to see;2018-08-21T21:51:13Z;Sisterinsong;What my throat and lungs feel. Thx;;;;en
